"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-09-30,61639,"10025","NY","New York-Newark-Jersey City","New York County","New York",0,973300,-0.00245977247104643,-0.000513452454302732,-0.100212628270315,0.00256769372323951,0.0259812111201589,"2016-07","2016-Q3",1136400,-0.143523407250968,"2014-11"
2019-09-30,84654,"60657","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1,344500,-0.00433526011560694,-0.00948821161587119,-0.0137417692527913,0.0202121345649946,0.0126851544170616,"2019-02","2019-Q1",354500,-0.0282087447108604,"2017-07"
2019-09-30,61637,"10023","NY","New York-Newark-Jersey City","New York County","New York",2,1422300,0.00508797964808141,0.0132506945928617,0.00743731406714832,0.0000843917476891498,0.0342531487946203,"2016-12","2016-Q4",1621900,-0.123065540415562,"2014-10"
2019-09-30,91982,"77494","TX","Houston-The Woodlands-Sugar Land","Harris County","Katy",3,326700,-0.00305157155935307,-0.0156673696896656,-0.0354295837023915,0.0201394956124783,0.0280276205807071,"2018-09","2018-Q3",338700,-0.0354295837023915,"2018-02"
2019-09-30,84616,"60614","IL","Chicago-Naperville-Elgin","Cook County","Chicago",4,419200,-0.00166706358656823,-0.015962441314554,-0.0267007197585326,0.0224800473842561,0.0205921352748881,"2019-02","2019-Q1",433800,-0.0336560627017059,"2017-06"
2019-09-30,91940,"77449","TX","Houston-The Woodlands-Sugar Land","Harris County","Katy",5,186900,0.00483870967741936,0.0190839694656489,0.0482333146382501,0.0651792290093414,0.041798558041598,"2019-09","2019-Q3",186900,0,"2019-09"
2019-09-30,61616,"10002","NY","New York-Newark-Jersey City","New York County","New York",6,893700,-0.00301204819277108,-0.0143377081724937,-0.102350341502612,0.0135590615689636,0.0325110450370973,"2017-10","2017-Q4",1009100,-0.114359330096125,"2016-12"
2019-09-30,91733,"77084","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",7,181700,0.00497787610619469,0.0213603147835863,0.0757844878626406,0.0666447684003693,0.0405523307422757,"2019-09","2019-Q3",181700,0,"2019-09"
2019-09-30,93144,"79936","TX","El Paso","El Paso County","El Paso",8,130700,0.00230061349693252,0.0108275328692962,0.0406050955414013,0.0269987443807849,0.0101033492070683,"2007-10","2007-Q4",132400,-0.0128398791540786,"2007-07"
2019-09-30,84640,"60640","IL","Chicago-Naperville-Elgin","Cook County","Chicago",9,239000,0.00377992440151197,-0.00250417362270451,0.0075885328836425,0.0293651797163696,0.00717929347462021,"2007-01","2007-Q1",269900,-0.114486846980363,"2004-10"
2019-09-30,62037,"11226","NY","New York-Newark-Jersey City","Kings County","New York",10,826000,0.000969461948618517,0.00449957436458713,-0.00036306426237444,0.100378299916632,0.0704844832706466,"2018-12","2018-Q4",829800,-0.00457941672692215,"2018-09"
2019-09-30,61807,"10467","NY","New York-Newark-Jersey City","Bronx County","New York",11,422900,-0.00540921919096896,-0.0155959031657356,0.0088263358778626,0.0658761986780636,0.0373071511614618,"2019-06","2019-Q2",429600,-0.0155959031657356,"2019-02"
2019-09-30,92593,"78660","TX","Austin-Round Rock","Travis County","Pflugerville",12,261900,0.0170873786407767,0.0278649921507064,0.0637692932575142,0.0729245298621399,0.0447182685147871,"2019-09","2019-Q3",261900,0,"2019-09"
2019-09-30,97564,"94109","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",13,1199900,-0.0000833333333333333,-0.000749500333111259,-0.0364570786155946,0.0396903185764563,0.0518762502404204,"2018-11","2018-Q4",1263200,-0.050110829639012,"2017-07"
2019-09-30,61630,"10016","NY","New York-Newark-Jersey City","New York County","New York",14,953600,-0.00604544506983531,-0.0207434791538304,-0.0742646345015047,-0.0011495484469497,0.0218548109501204,"2017-02","2017-Q1",1092100,-0.126819888288618,"2014-09"
2019-09-30,74101,"37013","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",15,227200,0.00309050772626932,0.0115761353517364,0.0636704119850187,0.10939531391387,0.0563658673303882,"2019-09","2019-Q3",227200,0,"2019-09"
2019-09-30,71831,"32162","FL","The Villages","Sumter County","The Villages",16,275400,0.00474279460051076,0.013617960986382,0.054364471669219,0.0284998849778844,0.0332855177598539,"2019-09","2019-Q3",275400,0,"2019-09"
2019-09-30,84646,"60647","IL","Chicago-Naperville-Elgin","Cook County","Chicago",17,380200,-0.000525762355415352,-0.0104112441436752,-0.0193448542687645,0.0492239244691621,0.0322120285601564,"2019-02","2019-Q1",397200,-0.0427995971802618,"2018-01"
2019-09-30,62045,"11235","NY","New York-Newark-Jersey City","Kings County","New York",18,735400,-0.00162910670648928,-0.0052752603814419,0.0349000844356882,0.0533130882496518,0.0448113806278276,"2019-05","2019-Q2",739400,-0.00540979172301866,"2019-04"
2019-09-30,62087,"11375","NY","New York-Newark-Jersey City","Queens County","New York",19,1005900,0.00519636254621765,0.00249152880207295,0.0444398297165403,0.0562790704845511,0.0484877802446857,"2019-04","2019-Q2",1012800,-0.00681279620853081,"2019-03"
2019-09-30,96107,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Hawthorne",20,659100,0.00365463682046597,0.00106318347509113,0.0333960489181562,0.0825568591205366,0.0627276825855927,"2019-05","2019-Q2",659400,-0.000454959053685168,"2019-05"
2019-09-30,92271,"78130","TX","San Antonio-New Braunfels","Comal County","New Braunfels",21,237800,0.0127768313458262,0.0236762806715454,0.0475770925110132,0.0691790955704006,0.042325989174347,"2019-09","2019-Q3",237800,0,"2019-09"
2019-09-30,74242,"37211","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",22,259100,-0.00115651503469545,-0.00727969348659004,0.00856364344102764,0.117608563191593,0.063643337679818,"2019-02","2019-Q1",266200,-0.026671675432006,"2018-10"
2019-09-30,61643,"10029","NY","New York-Newark-Jersey City","New York County","New York",23,733900,-0.013840365493147,-0.0363707983193277,-0.0667599186164802,0.0233521588137859,0.0378630609079005,"2018-10","2018-Q4",797000,-0.0791718946047679,"2017-03"
2019-09-30,61623,"10009","NY","New York-Newark-Jersey City","New York County","New York",24,1038400,0.00318809776833156,-0.0095383441434567,-0.102506482281763,0.0118712816563376,0.0282262532379991,"2017-06","2017-Q2",1226200,-0.153156091991519,"2016-08"
2019-09-30,92036,"77573","TX","Houston-The Woodlands-Sugar Land","Galveston County","League City",25,264600,-0.00263852242744063,-0.0123180291153415,-0.00935979034069637,0.0606708735515484,0.0344936960615414,"2019-03","2019-Q1",271500,-0.025414364640884,"2018-08"
2019-09-30,84620,"60618","IL","Chicago-Naperville-Elgin","Cook County","Chicago",26,373900,-0.0039957378795951,-0.0157936299026059,-0.0507743082000508,0.0375260631968406,0.028536825222953,"2018-04","2018-Q2",395400,-0.0543753161355589,"2016-11"
2019-09-30,92045,"77584","TX","Houston-The Woodlands-Sugar Land","Brazoria County","Pearland",27,272000,0.00815418828762046,0.0149253731343284,0.0346139216432103,0.0603698516236875,0.0349602442618926,"2019-09","2019-Q3",272000,0,"2019-09"
2019-09-30,61625,"10011","NY","New York-Newark-Jersey City","New York County","New York",28,1611900,-0.00389321468298109,-0.00481570661233562,-0.0363484187242183,-0.0123463673046118,0.0337409868292673,"2016-08","2016-Q3",1816300,-0.112536475251886,"2014-05"
2019-09-30,66126,"20002","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",29,639900,0.00234962406015038,0.00803402646502836,-0.0358595751092361,0.0657086356587997,0.064405548328021,"2018-12","2018-Q4",679100,-0.0577234575173023,"2018-05"
2019-09-30,61703,"10128","NY","New York-Newark-Jersey City","New York County","New York",30,1157100,0.00259942812581232,-0.000949749611466068,-0.0749120562839782,0.0275867702657795,0.0360390817880338,"2018-08","2018-Q3",1252900,-0.0764626067523346,"2016-02"
2019-09-30,69816,"28269","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",31,218400,0.00552486187845304,0.0139275766016713,0.0833333333333333,0.0804938433075455,0.0397488435641957,"2019-09","2019-Q3",218400,0,"2019-09"
2019-09-30,91926,"77433","TX","Houston-The Woodlands-Sugar Land","Harris County","Cypress",32,257900,0,-0.000774893452150329,0.0125638005496663,0.0329577112455393,0.0301083864656173,"2019-07","2019-Q3",258200,-0.00116189000774593,"2019-06"
2019-09-30,92515,"78572","TX","McAllen-Edinburg-Mission","Hidalgo County","Mission",33,114300,0.0115044247787611,0.0438356164383562,0.0722326454033771,0.0643002262661656,0.0331401231523623,"2019-09","2019-Q3",114300,0,"2019-09"
2019-09-30,71067,"30349","GA","Atlanta-Sandy Springs-Roswell","Clayton County","Riverdale",34,140600,0.01078360891445,0.0422535211267606,0.113222486144101,0.132720590009028,0.0223653935643464,"2007-09","2007-Q3",150400,-0.0651595744680851,"2005-06"
2019-09-30,93123,"79912","TX","El Paso","El Paso County","El Paso",35,190100,0.00158061116965227,-0.000525762355415352,0.0117083555082491,0.0173892097136275,0.00813808137311156,"2019-05","2019-Q2",190300,-0.00105097214923805,"2019-05"
2019-09-30,90654,"75052","TX","Dallas-Fort Worth-Arlington","Dallas County","Grand Prairie",36,229900,0.00349192492361414,0.0154593639575972,0.0989483747609943,0.102873231004001,0.058261132935064,"2019-09","2019-Q3",229900,0,"2019-09"
2019-09-30,97771,"94565","CA","San Francisco-Oakland-Hayward","Contra Costa County","Pittsburg",37,429000,-0.00510204081632653,-0.00417827298050139,-0.000465983224603914,0.0919024757430362,0.0973732984190741,"2005-12","2005-Q4",465400,-0.0782122905027933,"2005-05"
2019-09-30,74126,"37042","TN","Clarksville","Montgomery County","Clarksville",38,139500,0.00576784426820476,0.0123367198838897,0.03486646884273,0.0345692095328298,0.0187064998133566,"2019-02","2019-Q1",139800,-0.00214592274678112,"2019-02"
2019-09-30,62017,"11206","NY","New York-Newark-Jersey City","Kings County","New York",39,745100,-0.00107252982973589,0.00242163325709673,0.0295702639215144,0.081412238016179,0.0682283618880357,"2019-03","2019-Q1",747200,-0.00281049250535332,"2019-03"
2019-09-30,89925,"73099","OK","Oklahoma City","Canadian County","Yukon",40,168900,0.0035650623885918,0.00416171224732461,0.0193120096560048,0.0245652247765047,0.0218264787584734,"2019-09","2019-Q3",168900,0,"2019-09"
2019-09-30,96027,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",41,1451500,-0.00840278726601995,-0.0334287807151895,-0.021636559719601,0.0612839560228293,0.0515197053930012,"2019-02","2019-Q1",1526500,-0.0491320013101867,"2018-07"
2019-09-30,66133,"20009","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",42,562300,0.0010681858643404,0.000355808574986657,0.017737556561086,0.0231502842234688,0.0290945379541365,"2019-09","2019-Q3",562300,0,"2019-09"
2019-09-30,91922,"77429","TX","Houston-The Woodlands-Sugar Land","Harris County","Cypress",43,250700,0.00119808306709265,-0.000398724082934609,0.0236831359738669,0.0491787471883718,0.0348405382121795,"2019-03","2019-Q1",251700,-0.00397298371076679,"2019-02"
2019-09-30,92341,"78245","TX","San Antonio-New Braunfels","Bexar County","San Antonio",44,181400,-0.0022002200220022,0.00610094287298946,0.0503763752171396,0.0611810307516787,0.0345967362514008,"2019-08","2019-Q3",181800,-0.0022002200220022,"2019-07"
2019-09-30,91968,"77479","TX","Houston-The Woodlands-Sugar Land","Fort Bend County","Sugar Land",45,359300,-0.00526024363233666,-0.0177692728266812,-0.0273416350839199,0.025497034571621,0.028719319779571,"2018-06","2018-Q2",370400,-0.0299676025917927,"2016-04"
2019-09-30,61802,"10462","NY","New York-Newark-Jersey City","Bronx County","New York",46,165200,0.00303582270795386,0.0134969325153374,0.0984042553191489,0.129657373161964,0.0437090132740863,"2019-09","2019-Q3",165200,0,"2019-09"
2019-09-30,84615,"60613","IL","Chicago-Naperville-Elgin","Cook County","Chicago",47,233000,0,-0.00935374149659864,0.0126032159930465,0.0216857557699066,0.00667652838302346,"2006-04","2006-Q2",262700,-0.113056718690522,"2004-02"
2019-09-30,70829,"30044","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Lawrenceville",48,206100,0.00881057268722467,0.0228287841191067,0.077928870292887,0.0913900429075332,0.0460399292408802,"2019-09","2019-Q3",206100,0,"2019-09"
2019-09-30,61633,"10019","NY","New York-Newark-Jersey City","New York County","New York",49,1169500,-0.00594985125371866,-0.00637213254035684,-0.0843967744460972,-0.00905201644348752,0.0266995724986725,"2016-03","2016-Q1",1345400,-0.130741786829196,"2014-06"
2019-09-30,86026,"63376","MO","St. Louis","Saint Charles County","Saint Peters",50,207000,0.00242130750605327,0.0122249388753056,0.0329341317365269,0.0564484848012341,0.0239963675830994,"2019-09","2019-Q3",207000,0,"2019-09"
2019-09-30,61617,"10003","NY","New York-Newark-Jersey City","New York County","New York",51,1536700,-0.00768436006715743,-0.0128476906276097,-0.0820191158900836,-0.00203090699859954,0.0395143245023768,"2018-06","2018-Q2",1710100,-0.101397579088942,"2014-08"
2019-09-30,69823,"28277","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",52,359000,0.00223338916806253,0.00588400112076212,0.03012912482066,0.0530772836459796,0.037306155829296,"2019-09","2019-Q3",359000,0,"2019-09"
2019-09-30,84627,"60625","IL","Chicago-Naperville-Elgin","Cook County","Chicago",53,285300,0.00210748155953635,-0.00174947515745276,-0.032225237449118,0.0334685885603665,0.0143145535052303,"2007-04","2007-Q2",328700,-0.132035290538485,"2004-10"
2019-09-30,70828,"30043","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Lawrenceville",54,244700,0.00492813141683778,0.0140903439701616,0.0529259896729776,0.0683732847632041,0.0428162558852245,"2019-09","2019-Q3",244700,0,"2019-09"
2019-09-30,62040,"11230","NY","New York-Newark-Jersey City","Kings County","New York",55,1056200,-0.00377287304282211,-0.0304754910960162,-0.0364017881580148,0.0637884626021159,0.0517675936015343,"2019-03","2019-Q1",1131200,-0.0663012729844413,"2018-06"
2019-09-30,62023,"11212","NY","New York-Newark-Jersey City","Kings County","New York",56,446200,-0.00822404978884196,-0.0259768609473914,-0.0102040816326531,0.0860585121480519,0.0406358317647233,"2019-04","2019-Q2",460900,-0.0318941201996095,"2018-09"
2019-09-30,61803,"10463","NY","New York-Newark-Jersey City","New York County","New York",57,648200,-0.00475971134653769,-0.0192162203056438,-0.0243829018663456,0.0543460815301333,0.0274555832325696,"2019-02","2019-Q1",677600,-0.0433884297520661,"2018-07"
2019-09-30,84630,"60629","IL","Chicago-Naperville-Elgin","Cook County","Chicago",58,170200,0,-0.00815850815850816,0.0130952380952381,0.0647014243868669,0.018064902598429,"2007-01","2007-Q1",238400,-0.286073825503356,"2004-02"
2019-09-30,62020,"11209","NY","New York-Newark-Jersey City","Kings County","New York",59,1028000,-0.00724287783679382,-0.00992006163921795,0.0371267150928168,0.0504346099829232,0.0526831679955242,"2019-07","2019-Q3",1039100,-0.0106823212395342,"2019-04"
2019-09-30,70874,"30096","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Duluth",60,240400,0.00501672240802676,0.0143459915611814,0.0539237176676896,0.0788317325139443,0.0461547403220819,"2019-09","2019-Q3",240400,0,"2019-09"
2019-09-30,62032,"11221","NY","New York-Newark-Jersey City","Kings County","New York",61,900900,-0.00298804780876494,-0.00232558139534884,-0.0700867052023121,0.0804364486666607,0.0874969909908727,"2018-11","2018-Q4",983700,-0.0841720036596523,"2018-02"
2019-09-30,60545,"07030","NJ","New York-Newark-Jersey City","Hudson County","Hoboken",62,700400,0.00128663330950679,-0.00270539655417913,-0.0406793589919189,0.0330516863251207,0.0358221005460873,"2017-10","2017-Q4",784100,-0.106746588445351,"2016-09"
2019-09-30,99534,"98052","WA","Seattle-Tacoma-Bellevue","King County","Redmond",63,823000,0.00378094889620685,0.00820776675241945,0.00378094889620685,0.0890624050324376,0.0654464100003276,"2018-06","2018-Q2",837500,-0.0173134328358209,"2018-01"
2019-09-30,70810,"30024","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Suwanee",64,361100,0.00166435506241331,0.00445062586926287,0.0308307165286897,0.056911951548418,0.0389174873126985,"2019-03","2019-Q1",362000,-0.00248618784530387,"2019-02"
2019-09-30,84612,"60610","IL","Chicago-Naperville-Elgin","Cook County","Chicago",65,294300,-0.0050709939148073,-0.0147304988282558,0.00102040816326531,0.0201198733822114,0.0160015135884468,"2017-11","2017-Q4",305400,-0.0363457760314342,"2016-11"
2019-09-30,92617,"78704","TX","Austin-Round Rock","Travis County","Austin",66,602800,0.0281425891181989,0.0323685562596335,0.153684210526316,0.0760710848301169,0.0658083491393875,"2019-09","2019-Q3",602800,0,"2019-09"
2019-09-30,91726,"77077","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",67,311600,0.00225152782245095,0.00678513731825525,0.0229809586342745,0.0403353221606062,0.0447128757099153,"2019-09","2019-Q3",311600,0,"2019-09"
2019-09-30,94748,"85032","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",68,271400,0.00667655786350148,0.0180045011252813,0.0331176246669204,0.0755079648755823,0.0635972894269767,"2019-09","2019-Q3",271400,0,"2019-09"
2019-09-30,91889,"77379","TX","Houston-The Woodlands-Sugar Land","Harris County","Spring",69,253100,-0.000789577575996842,-0.0043273013375295,0.0144288577154309,0.0425480103489828,0.0349004630933343,"2019-03","2019-Q1",254600,-0.00589159465828751,"2019-01"
2019-09-30,90823,"75287","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",70,330700,0.00608457560085184,0.0106968215158924,0.0254263565891473,0.0693518127225312,0.0432721867885011,"2019-09","2019-Q3",330700,0,"2019-09"
2019-09-30,92598,"78666","TX","Austin-Round Rock","Hays County","San Marcos",71,219100,0.0115420129270545,0.0181226765799256,0.0584541062801932,0.0764370447367888,0.0489198207880186,"2019-09","2019-Q3",219100,0,"2019-09"
2019-09-30,66843,"21234","MD","Baltimore-Columbia-Towson","Baltimore County","Parkville",72,200500,-0.00397416790859414,-0.0128015755785327,-0.0452380952380952,0.0294684864519952,0.0000498889980060646,"2007-07","2007-Q3",227800,-0.119841966637401,"2005-09"
2019-09-30,72463,"33160","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Sunny Isles Beach",73,320400,-0.000935453695042095,0.00344503601628562,-0.0729166666666667,0.0110966281589902,0.0504268328295459,"2006-07","2006-Q3",398200,-0.19537920642893,"2005-07"
2019-09-30,67732,"23464","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",74,263000,0.00381679389312977,0.0123171670515781,0.0378847671665351,0.026553601044115,0.00769208286472467,"2007-05","2007-Q2",265800,-0.0105342362678706,"2006-05"
2019-09-30,73221,"34787","FL","Orlando-Kissimmee-Sanford","Orange County","Winter Garden",75,327400,0,-0.0012202562538133,0.0423432028016555,0.0853350466177922,0.0531303785044654,"2006-09","2006-Q3",342600,-0.0443666082895505,"2006-04"
2019-09-30,92481,"78521","TX","Brownsville-Harlingen","Cameron County","Brownsville",76,74200,0.0192307692307692,0.0539772727272727,0.0108991825613079,0.0322860038775175,0.0244093531614127,"2018-11","2018-Q4",74600,-0.00536193029490617,"2018-11"
2019-09-30,61148,"08701","NJ","New York-Newark-Jersey City","Ocean County","Lakewood Township",77,322100,-0.00247754722824404,-0.00800739143825069,-0.0188851660067012,0.0540179740006799,0.025540905200558,"2019-02","2019-Q1",331300,-0.0277693932991247,"2017-11"
2019-09-30,90795,"75243","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",78,228700,0.00131348511383538,0.00971302428256071,0.0859449192782526,0.125732301517179,0.0632969104831138,"2019-03","2019-Q1",228800,-0.000437062937062937,"2019-03"
2019-09-30,62025,"11214","NY","New York-Newark-Jersey City","Kings County","New York",79,694900,-0.00401318618317328,-0.0162797281993205,-0.0185028248587571,0.0525534363960547,0.0457421178957946,"2018-11","2018-Q4",711800,-0.0237426243326777,"2018-05"
2019-09-30,69672,"28027","NC","Charlotte-Concord-Gastonia","Cabarrus County","Concord",80,239000,0.00377992440151197,0.00589225589225589,0.0589277802392556,0.0727891732424584,0.0347143024430154,"2019-09","2019-Q3",239000,0,"2019-09"
2019-09-30,97711,"94501","CA","San Francisco-Oakland-Hayward","Alameda County","Alameda",81,1017100,0.0086275287584292,0.0291409491045229,0.0488810972465711,0.0796013968020881,0.0649087732565894,"2019-09","2019-Q3",1017100,0,"2019-09"
2019-09-30,58669,"02169","MA","Boston-Cambridge-Newton","Norfolk County","Quincy",82,436200,0.000917852225791648,0.000917852225791648,0.0246652572233968,0.0620633615052608,0.0430415358466836,"2019-09","2019-Q3",436200,0,"2019-09"
2019-09-30,72578,"33411","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Royal Palm Beach",83,302800,0.00132275132275132,0.00933333333333333,0.0430589045814674,0.0958524255129287,0.0610602418089514,"2006-06","2006-Q2",333000,-0.0906906906906907,"2005-08"
2019-09-30,62039,"11229","NY","New York-Newark-Jersey City","Kings County","New York",84,753400,-0.0047556142668428,-0.0143903715332287,-0.0191381330555917,0.063684887903704,0.0480945697347657,"2019-03","2019-Q1",774500,-0.0272433828276307,"2018-04"
2019-09-30,92654,"78745","TX","Austin-Round Rock","Travis County","Austin",85,329100,0.0207816377171216,0.0300469483568075,0.081498521196188,0.102433276480052,0.0679731886072661,"2019-09","2019-Q3",329100,0,"2019-09"
2019-09-30,97565,"94110","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",86,1465700,0.0032856458347594,-0.00563093622795115,-0.0577912059655438,0.0473169658254218,0.0769155567010746,"2018-08","2018-Q3",1558400,-0.0594840862422998,"2018-01"
2019-09-30,67730,"23462","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",87,204400,0.00343642611683849,0.0113805047006432,0.034412955465587,0.0301370266395686,0.00313559619199477,"2007-08","2007-Q3",214000,-0.0448598130841121,"2006-06"
2019-09-30,72363,"33025","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Miramar",88,243100,0.00496072757337743,0.00496072757337743,0.0171548117154812,0.100797474508266,0.066998824159233,"2006-12","2006-Q4",279500,-0.130232558139535,"2005-11"
2019-09-30,90665,"75067","TX","Dallas-Fort Worth-Arlington","Denton County","Lewisville",89,255900,-0.00195007800312012,-0.00350467289719626,0.0281237444756931,0.0894992539970108,0.0542366365114946,"2019-02","2019-Q1",257100,-0.00466744457409568,"2019-01"
2019-09-30,96015,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",90,1254900,0.000478354460655346,-0.00688509021842355,-0.0327578233389857,0.0879795981083484,0.0674388347221824,"2018-10","2018-Q4",1298900,-0.0338748171529756,"2018-03"
2019-09-30,93263,"80134","CO","Denver-Aurora-Lakewood","Douglas County","Parker",91,477500,0.000419023674837628,0.00146812080536913,0.0266609331326596,0.0638535709612018,0.0506987135733352,"2019-09","2019-Q3",477500,0,"2019-09"
2019-09-30,72442,"33139","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",92,346000,0.00962941348117887,0.0099241097489784,0.027010982487385,0.00145138492014252,0.0369983075181655,"2016-06","2016-Q2",383900,-0.0987236259442563,"2014-10"
2019-09-30,84613,"60611","IL","Chicago-Naperville-Elgin","Cook County","Chicago",93,344300,0,-0.0100632547441058,-0.00806683952751368,0.00346293066035352,0.00529167067320357,"2006-05","2006-Q2",374200,-0.0799037947621593,"2005-08"
2019-09-30,98325,"95630","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Folsom",94,561100,0.00609646763492917,0.00609646763492917,0.034476401179941,0.05383263589684,0.043282527480963,"2019-09","2019-Q3",561100,0,"2019-09"
2019-09-30,79054,"48197","MI","Ann Arbor","Washtenaw County","Ypsilanti",95,230900,0.0017353579175705,0.00566202090592335,0.0606338998621957,0.0745132595806768,0.0588829410134819,"2019-09","2019-Q3",230900,0,"2019-09"
2019-09-30,77007,"44107","OH","Cleveland-Elyria","Cuyahoga County","Lakewood",96,191800,0.0068241469816273,0.0229333333333333,0.0503833515881709,0.089924537237998,0.0530336704223537,"2019-03","2019-Q1",192400,-0.00311850311850312,"2019-02"
2019-09-30,87074,"66062","KS","Kansas City","Johnson County","Olathe",97,269600,0.00484532240029817,0.00973782771535581,0.0385208012326656,0.0620755169614697,0.0312964937854945,"2019-09","2019-Q3",269600,0,"2019-09"
2019-09-30,62022,"11211","NY","New York-Newark-Jersey City","Kings County","New York",98,979800,-0.00315393224132669,0.0021478981282602,0.0190327613104524,0.0282501909127337,0.0623961390612962,"2019-08","2019-Q3",982900,-0.00315393224132669,"2019-07"
2019-09-30,76953,"44035","OH","Cleveland-Elyria","Lorain County","Elyria",99,107100,0.00469043151969981,0.0248803827751196,0.107549120992761,0.0665606334468831,0.0154239345578142,"2006-04","2006-Q2",116000,-0.0767241379310345,"2003-09"
2019-09-30,94870,"85281","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Tempe",100,257700,0.0101920815366523,0.0214030915576694,0.0639966969446738,0.0763262041495074,0.0493421924070157,"2019-09","2019-Q3",257700,0,"2019-09"
2019-09-30,62088,"11377","NY","New York-Newark-Jersey City","Queens County","New York",101,765100,0.00314671561557624,0.0149907137171664,0.0336395568765199,0.0674316873834317,0.0470516763574165,"2019-03","2019-Q1",765200,-0.000130684788290643,"2019-03"
2019-09-30,96239,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",102,472500,0.00361087510620221,0.00531914893617021,0.0305343511450382,0.0696737713144027,0.062458291134259,"2019-09","2019-Q3",472500,0,"2019-09"
2019-09-30,60639,"07302","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",103,876800,-0.00318326512050932,-0.0159371492704826,-0.046023283647046,0.0879307031688095,0.0610012126109942,"2018-04","2018-Q2",927400,-0.0545611386672418,"2018-01"
2019-09-30,96193,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Norwalk",104,491400,0.0044971381847915,0.00820681165367255,0.0314861460957179,0.0597131034382219,0.0531407266872772,"2006-08","2006-Q3",495500,-0.0082744702320888,"2006-06"
2019-09-30,96025,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",105,444200,0.00588768115942029,0.0146185472818639,0.0461610927932171,0.0973969366570286,0.077845744900267,"2019-09","2019-Q3",444200,0,"2019-09"
2019-09-30,95048,"85710","AZ","Tucson","Pima County","Tucson",106,186100,0.00594594594594595,0.0219659527732015,0.0640365923384791,0.0625562448789256,0.0197110329183954,"2006-05","2006-Q2",205500,-0.0944038929440389,"2005-08"
2019-09-30,96990,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange County","Westminster",107,683400,0.005,0.00559152442613302,0.0225946431243454,0.0571897020344632,0.0486452752464572,"2019-09","2019-Q3",683400,0,"2019-09"
2019-09-30,94820,"85225","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",108,269900,0.00897196261682243,0.0227358848048503,0.0465296626599457,0.074430445059819,0.0581958962308176,"2019-09","2019-Q3",269900,0,"2019-09"
2019-09-30,62044,"11234","NY","New York-Newark-Jersey City","Kings County","New York",109,613800,-0.0050251256281407,-0.0138174807197943,0.0185861267839363,0.0607722178090138,0.0428157279341728,"2019-03","2019-Q1",624500,-0.0171337069655725,"2018-11"
2019-09-30,71005,"30281","GA","Atlanta-Sandy Springs-Roswell","Henry County","Stockbridge",110,171700,0.00409356725146199,0.01,0.0832807570977918,0.086887949432453,0.0337510382211148,"2019-09","2019-Q3",171700,0,"2019-09"
2019-09-30,74156,"37075","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner County","Hendersonville",111,291400,0.00517419799931011,0.00656303972366149,0.035904728048347,0.0682209817437263,0.0400842472427834,"2019-09","2019-Q3",291400,0,"2019-09"
